code,product_name,brands,categories_en,labels_tags,countries_en,ingredients_text,additives_tags,greenwash_label,annotation_notes,image_front_url
290906,Organic Creamy Tomato Soup,Trader Joe's,,,United States,"Organic reduced fat milk, water, organic tomato paste, organic cane sugar, sea salt, sodium citrate, organic rice flour, organic cheese flavor (organic cheddar cheese [pasteurized milk, cultures, salt, enzymes], water, salt, sodium citrate, xantham gum),",en:e331,Low,,https://images.openfoodfacts.org/images/products/000/000/029/0906/front_en.jpg
32251055461,"Low Calorie Sugar Free Drink Mix, Fruit Punch",Family Gourmet,,,United States,"Citric acid, maltodextrin, natural and artificial flavor, aspartame**, calcium phosphate, sodium citrate, red 40, contains less than 2% of potassium citrate, acesulfame potasium, gum arabic, magnesium oxide, calcium silicate, artificial color, blue 1. **phenylketonurics: contains phenylalanine.","en:e129,en:e330,en:e331,en:e332,en:e341,en:e414,en:e530,en:e552,en:e951",High,,https://images.openfoodfacts.org/images/products/003/225/105/5461/front_en.jpg
36800151246,Organic Animal Cookies,"Full Circle,  Topco",,,United States,"Organic enriched wheat flour (niacin, iron, thiamine mono nitrate, riboflavin, folic acid), organic dehydrated cane sugar, organic canola oil and/or organic sunflower oil and/or organic palm oil, organic cane sugar syrup, baking soda, sea salt, organic soy lecithin, organic vanilla extract.","en:e101,en:e101i,en:e322,en:e322i,en:e375",Low,,https://images.openfoodfacts.org/images/products/003/680/015/1246/front_en.jpg
17600083067,All Natural Taco Sauce,Casa Fiesta,,,United States,"Tomatoes, tomato puree (water, tomato paste), green chili peppers, vinegar jalapeno peppers, onion, salt potato starch, garlic and cilantro.",,Low,,https://images.openfoodfacts.org/images/products/001/760/008/3067/front_en.jpg
13087218220,"Otis Spunkmeyer, Chocolate Chunk Cookie, Naturally Flavored",Aryzta  Llc,,,United States,"Enriched bleached flour (bleached wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), semi-sweet chocolate chunks (sugar, unsweetened chocolate, cocoa butter, dextrose, soy lecithin, natural vanilla extra","en:e101,en:e101i,en:e322,en:e322i,en:e375",Low,,https://images.openfoodfacts.org/images/products/001/308/721/8220/front_en.jpg
41318021356,Tomato Puree,Schnucks,,,United States,"Tomato puree (water, tomato paste), citric acid.",en:e330,Low,,https://images.openfoodfacts.org/images/products/004/131/802/1356/front_en.jpg
33900000276,All Natural Little Turkey Sausages,Jones Dairy Farm,,,United States,"Turkey, water potato starch, salt, dextrose, sugar, spices, in a collagen casing.",,Low,,https://images.openfoodfacts.org/images/products/003/390/000/0276/front_en.jpg
11150094467,Organic Chicken Broth,Simply Roundy's,,,United States,"Organic chicken stock (water, organic chicken stock from concentrate) sea salt, organic chicken flavor, organic vegetable stock (organic carrot, organic onion, organic celery, sea salt), organic cane sugar, yeast extract, organic mushroom powder, organic",,Low,,https://images.openfoodfacts.org/images/products/001/115/009/4467/front_en.jpg
36800378445,Deli Style Sliced Gouda Natural Cheese,Food Club,,,United States,"Gouda cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color).",,Low,,https://images.openfoodfacts.org/images/products/003/680/037/8445/front_en.jpg
23254665184,"Organic Powdered Sugar, All Purpose Natural Sweetener",Hain Pure Foods,,,United States,"Organic evaporated cane juice, organic corn starch",,Medium,,https://images.openfoodfacts.org/images/products/002/325/466/5184/front_en.jpg
19646003856,Sugar Free Toffee With Almonds,Harmons Inc,,,United States,"Sugar free chocolate flavored coating (maltitol, cocoa butter, chocolate liquor, sodium caseinate sugar free (milk), milk fat, soy lecithin (an emulsifier), vanilla, natural flavor, salt), maltitol syrup, salted butter, roasted salted almonds (almonds, sa","en:e322,en:e322i,en:e965,en:e965i,en:e965ii",Low,,https://images.openfoodfacts.org/images/products/001/964/600/3856/front_en.jpg
20526012608,Organic Pak O Snax,Bergin Nut Company  Inc.,,,United States,"Organic almonds (organic almonds (italy, usa), organic high oleic sunflower oil, sea salt), organic peanuts (argentina), (organic high oleic sunflower oil, sea salt), organic raisins (usa) organic sunflower oil), organic dark chocolate chunks (organic can",,Low,,https://images.openfoodfacts.org/images/products/002/052/601/2608/front_en.jpg
41000531729,"Luscious Herbal Tea, Berry Hibiscus Flavor With Other Natural Flavor","Lipton,  Unilever",,,United States,"Hibiscus flowers, maltodextrin (corn, tapioca), chamomile flowers, citric acid (provides tartness), spice, licorice root, roasted chicory root, natural flavor, soy lecithin, pomegranate juice solids, blueberry juice solids, concentrated goji juice solids.","en:e322,en:e322i,en:e330",Medium,,https://images.openfoodfacts.org/images/products/004/100/053/1729/front_en.jpg
33776100803,Natural peanut butter and flaxseed,earth balance,"Plant-based foods and beverages,Plant-based foods,Spreads,Legumes and their products,Plant-based spreads,Nuts and their products,Oilseed purees,Nut butters,Legume butters,Peanut butters",,United States,"Peanuts, flaxseed, agave syrup peanut oil, palm fruit oil, and salt.",,Low,,https://images.openfoodfacts.org/images/products/003/377/610/0803/front_en.jpg
21908501406,Organic Garden Peas,"Cascadian Farm Organic,  Small Planet Foods  Inc.",,,United States,"Organic peas, trace of sea salt.",,Low,,https://images.openfoodfacts.org/images/products/002/190/850/1406/front_en.jpg
21130043972,Natural Medium Cheddar Cheese,Mo Manufacturer,,,United States,"Pasteurized milk, cheese cultures, salt, enzymes, annatto (vegetable color).",en:e160b,Low,,https://images.openfoodfacts.org/images/products/002/113/004/3972/front_en.jpg
39047018167,Pure Butter Festive Stars Mini Shortbread,Walkers,,,United States,"Wheat flour, butter (30%), sugar, salt.",,Low,,https://images.openfoodfacts.org/images/products/003/904/701/8167/front_en.jpg
30223008903,Green Bean Almondine,"Taylor Farms,  Taylor Fresh Foods  Inc.",,,United States,"Green beans, canola oil, almonds, salt, black pepper.",,Low,,https://images.openfoodfacts.org/images/products/003/022/300/8903/front_en.jpg
21130048816,Natural Mild Shredded Cheddar Cheese,"Lucerne,  Safeway  Inc.",,,United States,"Cultured pasteurized milk, salt, enzymes, annatto (color), anticake (potato starch, corn starch, powdered cellulose), natamycin (mold inhibitor).","en:e160b,en:e235,en:e460,en:e460ii",Low,,https://images.openfoodfacts.org/images/products/002/113/004/8816/front_en.jpg
11150500517,Organic Apple Cider,Simply Roundy's,,,United States,Pasteurized unfiltered cider from select organic apples.,,Low,,https://images.openfoodfacts.org/images/products/001/115/050/0517/front_en.jpg
37983001007,"Tofu Rella, Cheddar Style, Natural Soy Alternative To Cheese",Tree Of Life  Inc.,,,United States,"Tofu (filtered water, organic soymilk, calcium sulfate), caseinate (a milk protein), expeller pressed non-hydrogenated soy oil, natural flavor, sea salt, lactic acid, (from corn), soy lecithin, annatto (natural color), and guar gum.","en:e160b,en:e270,en:e322,en:e322i,en:e412,en:e516",Medium,,https://images.openfoodfacts.org/images/products/003/798/300/1007/front_en.jpg
13609020447,"Just Desserts, Organic Coffee Cake Bites",New Desserts  Inc.,,,United States,"Organic light brown sugar, organic powdered sugar, organic evaporated cane juice, organic butter (certified organic cream (derived from milk), cultures), organic bread flour, certified organic wheat flour, organic whole eggs, organic sour cream (cultured",,Low,,https://images.openfoodfacts.org/images/products/001/360/902/0447/front_en.jpg
11150982375,"Organic Fruit Spread, Raspberry",Simply Roundy's,,,United States,"Organic raspberries, organic cane sugar, natural apple pectin, ascorbic acid (vitamin c), citric acid.","en:e300,en:e330,en:e440,en:e440i",Low,,https://images.openfoodfacts.org/images/products/001/115/098/2375/front_en.jpg
41000022517,Fettuccini In A Delicate Butter Flavored & Herb Sauce With Other Natural Flavor,Unilever,,,United States,"Enriched macaroni product [semolina and durum flour (wheat), niacin, ferrous sulfate (iron), thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], maltodextrin (corn, potato), corn starch, whey protein concentrate (milk), salt, onion powder, sugar, disodium guanylate, disodium inosinate, potassium chloride, hydrolyzed soy protein, natural flavor, high oleic sunflower oil, soybean oil, spices and herbs, skim milk powder, extract of turmeric (for color).","en:e101,en:e101i,en:e375,en:e508,en:e627,en:e631",Medium,,https://images.openfoodfacts.org/images/products/004/100/002/2517/front_en.jpg
11213022505,Gravy Mix With Natural Spices,Spartan,,,United States,"Modified corn starch, sunflower oil, enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), corn syrup solids, buttermilk solids, salt, corn starch, sodium caseinate, spices (including black pepper), mono- and diglycerides (for smoothness), nonfat dry milk, dipotassium phosphate, whey, soy lecithin, disodium inosinate and guanylate (flavor enhancers), caramel color.","en:e101,en:e101i,en:e150a,en:e322,en:e322i,en:e340,en:e340ii,en:e375,en:e471",Medium,,https://images.openfoodfacts.org/images/products/001/121/302/2505/front_en.jpg
41250642893,Organic Sloppy Joe Sauce,Meijer,,,United States,"Tomato puree (water, tomato paste), high fructose corn syrup, distilled vinegar, less than 2% of: salt, chili pepper, dehydrated green and red bell peppers, tomato fiber, spices, xanthan gum, dehydrated garlic, dehydrated onion.",en:e415,Medium,,https://images.openfoodfacts.org/images/products/004/125/064/2893/front_en.jpg
15400190022,"Organic Naturally Flavored Instant Oatmeal, Maple Spice",Natural Directions,,,United States,"Organic rolled oats, organic dehydrated cane juice solids, organic maple sugar, sea salt, natural flavor, organic spices.",,Medium,,https://images.openfoodfacts.org/images/products/001/540/019/0022/front_en.jpg
16291442559,100% Organic Thyme,Morton & Bassett Spices,,,United States,Contains: certified 100% organic thyme,,Low,,https://images.openfoodfacts.org/images/products/001/629/144/2559/front_en.jpg
23923330030,Organic Butternut Squash Pear,,,,United States,"Organic pear, organic butternut squash puree, water, citric acid, ascorbic acid (vitamin c), vitamin a palmitate, mixed tocopherols (vitamin e), zinc sulfate.","en:e300,en:e307c,en:e330",Low,,https://images.openfoodfacts.org/images/products/002/392/333/0030/front_en.jpg
36800422667,"Organic Hummus, Garlic","Full Circle Market,  Topco Associates  Inc.",,,United States,"Organic fresh steamed chickpeas, organic sesame tahini, water, organic sunflower oil, organic extra virgin olive oil, organic lemon juice, organic garlic, sea salt.",,Low,,https://images.openfoodfacts.org/images/products/003/680/042/2667/front_en.jpg
15400871495,Healthy Morning Rice & Wheat Flakes Cereal,Shurfine,,,United States,"Rice, whole grain wheat, sugar, wheat bran, freeze dried strawberries, corn syrup, soluble wheat fiber, salt, malt syrup. vitamins and minerals: sodium ascorbate (vitamin c), alpha tocopherol acetate (vitamin e), reduced iron, niacinamide, vitamin a plami",en:e301,Medium,,https://images.openfoodfacts.org/images/products/001/540/087/1495/front_en.jpg
11110415646,Reduce Fat Milk,The Kroger Co.,,,United States,Pasteurized homogenized milk and vitamin d3.,,Low,,https://images.openfoodfacts.org/images/products/001/111/041/5646/front_en.jpg
24000507918,"Fruit Naturals, Mandarin Oranges In Light Syrup",Del Monte,,,United States,"Mandarin oranges, water, sugar, ascorbic acid (preservative), citric acid, cellulose.","en:e300,en:e330,en:e460",Low,,https://images.openfoodfacts.org/images/products/002/400/050/7918/front_en.jpg
41220973569,"Organics, Cheese Ravioli In Tomato Sauce",H-E-B,,,United States,"Water, organic tomato puree (water, organic, tomato paste), organic wheat flour, organic brown rice flour, organic cane sugar, contains less than 2%: organic cheddar cheese ([organic pasteurized milk, cheese cultures, salt, enzymes], water, salt), organic rice starch, sea salt, organic mustard flour, organic corn starch, organic garlic powder, citric acid, organic paprika, organic white pepper.",en:e330,Low,,https://images.openfoodfacts.org/images/products/004/122/097/3569/front_en.jpg
36800403161,Organic Spaghetti,Full Circle,,,United States,"Organic corn flour, organic rice flour.",,Low,,https://images.openfoodfacts.org/images/products/003/680/040/3161/front_en.jpg
23204357466,"The Wisconsin Cheeseman, Incredible Spreadables, Cream Cheese & Salad Dressing With Natural Shrimp Flavor, Shrimp Flavor",Colony Brands  Inc.,,,United States,"Cream cheese (pasteurized cultured milk, cream, salt with carob guar, xanthan and locust bean gums), salad dressed (water, soybean oil, high fructose corn syrup, distilled vinegar, modified food starch, egg yolks, salt, dehydrated onion, calcium disodium",en:e410,Medium,,https://images.openfoodfacts.org/images/products/002/320/435/7466/front_en.jpg
11110711007,Instant Sugar Free Pudding & Pie Filling,Kroger,,,United States,"Modified corn starch, tapioca maltodextrin*, disodium phosphate, tetrasodium pyrophosphate natural and artificial flavor, nonfat milk*, color (titanium dioxide, yellow 5 and 6), contains 2% or less of: salt, cellulose gum, aspartame**, emulsifier (mono- and diglycerides), soy lecithin, xanthan gum, acesulfame potassium.","en:e171,en:e322,en:e322i,en:e339,en:e339ii,en:e415,en:e466,en:e471,en:e950,en:e951",High,,https://images.openfoodfacts.org/images/products/001/111/071/1007/front_en.jpg
36800283558,"Caesar Dressing, With Organic Romano Cheese","Full Circle,  Topco Associates  Inc.",,,United States,"*soybean oil, water, *romano cheese (*cultured pasteurized milk, salt, enzymes), *garlic, *cider vinegar, *worcestershire sauce (*cider vinegar, *soy sauce (water, *soybeans, *wheat, salt), *molasses, water, *wheat syrup, salt, *lemon juice concentrate, *",,Low,,https://images.openfoodfacts.org/images/products/003/680/028/3558/front_en.jpg
39153414853,Organic Spicy Garlic Marinara,Colavita,,,United States,"Organic italian plum tomatoes, organic onions, organic extra virgin olive oil, sea salt, organic garlic, and organic spices.",,Low,,https://images.openfoodfacts.org/images/products/003/915/341/4853/front_en.jpg
15532101156,Organic Whole Wheat Penne Rigate,Montebello,,,United States,Organic durum whole wheat semolina.,,Low,,https://images.openfoodfacts.org/images/products/001/553/210/1156/front_en.jpg
20601408425,Organic Cavatappi,Heinen's,,,United States,Certified organic hard amber durum wheat semolina,,Low,,https://images.openfoodfacts.org/images/products/002/060/140/8425/front_en.jpg
23923330641,"Broccoli Red Lentil Oat, Veggie & Protein Puree",Earth's Best,,,United States,"Organic butternut squash puree, water, organic broccoli puree, organic red lentils, organic whole grain oat flour, vitamin a palmitate, mixed tocopherols, zinc sulfate.",en:e307c,Low,,https://images.openfoodfacts.org/images/products/002/392/333/0641/front_en.jpg
36800379428,Organic Yellow Cling Peach Halves In Organic Peach And Pear Juice From Concentrate,"Full Circle Market,  Topco Associates Llc",,,United States,"Organic peaches, water, organic peach pulp and juice, organic pear juice concentrate, ascorbic acid (vitamin c) to protect color.",en:e300,Low,,https://images.openfoodfacts.org/images/products/003/680/037/9428/front_en.jpg
11150895828,"Organic Power Trail Mix, Goji Berry",Simply Roundy's,,,United States,"Organic raisins (treated with organic canola oil or organic sunflower oil), organic hulled sunflower seeds, organic shelled pumpkin seeds, organic cashews dry roasted salted (organic cashews, salt), organic almonds dry roasted salted (organic almonds, sal",,Low,,https://images.openfoodfacts.org/images/products/001/115/089/5828/front_en.jpg
11150949989,Pure Milk Chocolate Pretzels,Roundy's,,,United States,"Milk chocolate (sugar, cocoa butter, chocolate liquor, milk, lactose, soy lecithin [emulsifier], salt, vanilla), pretzels (enriched flour [wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], corn syrup, vegetable oil [corn, c","en:e101,en:e101i,en:e322,en:e322i,en:e375",Medium,,https://images.openfoodfacts.org/images/products/001/115/094/9989/front_en.jpg
12000029110,"Diet Green Tea, Mixed Berry Flavor With Other Natural Flavors","Lipton,  Unilever",,,United States,"Water, citric acid, sodium hexametaphosphate (to protect flavor), natural flavor, green tea, ascorbic acid (vitamin c), potassium sorbate (preserve freshness), phosphoric acid, aspartame, acesulfame potassium, pectin, calcium disodium edta (to protect fla","en:e202,en:e300,en:e330,en:e338,en:e385,en:e440,en:e440i,en:e950,en:e951",High,,https://images.openfoodfacts.org/images/products/001/200/002/9110/front_en.jpg
41390061400,"Pearl, Organic Soymilk, Vanila","Kikkoman,  Kikkoman Sales Usa  Inc.",,,United States,"Filtered water, whole organic soybeans, organic dried cane syrup, tricalcium phosphate, sea salt, carrageenan, organic natural vanilla flavor, vitamin a palmitate, vitamin d2.","en:e341,en:e341iii,en:e407",Medium,,https://images.openfoodfacts.org/images/products/004/139/006/1400/front_en.jpg
11110790040,Pure Ground Sesame Seed,Simple Truth Organic,,,United States,"Ingredients:organic ground toasted sesame seeds, salt.",,Low,,https://images.openfoodfacts.org/images/products/001/111/079/0040/front_en.jpg
11686,All Butter Sultana Cookies,Marks & Spencer,"Sugary snacks,Biscuits and cakes,Biscuits,Cookies,Raisin cookies","en:vegetarian,en:green-dot,en:pure-butter",France,"Farine de _blé_ contient _Gluten_ (avec Farine de _blé_, Carbonate de calcium, Fer, Niacine, Thiamine) - Sucre - Beurre (_Lait_) - Raisins de Smyrne (17%) - Sirop de glucose - _Lait_ en poudre écrémé - Poudre à lever: E450, Bicarbonate de soude, E503 - Sel.","en:e170,en:e375,en:e450,en:e500,en:e500ii,en:e503",Medium,,https://images.openfoodfacts.org/images/products/000/000/001/1686/front_en.jpg
28189121415,Organic Nacho Sliced Jalapenos,Hatch,,,United States,"Organic jalapenos, water,organic distilled vinegar, sea salt.",,Low,,https://images.openfoodfacts.org/images/products/002/818/912/1415/front_en.jpg
23923206731,"Organic, Organic Fruit Cups For Kids, Mango & Berry","Earth's Best,  The Hain Celestial Group  Inc.",,,United States,"Organic strawberries, organic blueberries, organic mango.",,Low,,https://images.openfoodfacts.org/images/products/002/392/320/6731/front_en.jpg
19646001067,Organic Crushed Tomatoes With Basil,Harmons,,,United States,"Organic tomato puree, organic tomatoes, sea salt, dried organic basil, naturally derived citric acid.",en:e330,Low,,https://images.openfoodfacts.org/images/products/001/964/600/1067/front_en.jpg
37600105064,Natural creamy peanut butter,"Skippy,  Hormel Foods  Llc","Plant-based foods and beverages,Plant-based foods,Spreads,Legumes and their products,Plant-based spreads,Nuts and their products,Oilseed purees,Nut butters,Legume butters,Peanut butters",,United States,"Roasted peanuts, sugar, palm oil, salt.",,Low,,https://images.openfoodfacts.org/images/products/003/760/010/5064/front_en.jpg
11213385389,Natural Shredded Monterey Jack Cheese,Spartan,,,United States,"Pasteurized milk, cheese culture, salt, enzymes, potato starch, corn starch and calcium sulfate added to prevent caking, natamycin (a natural mold inhibitor).",en:e235,Low,,https://images.openfoodfacts.org/images/products/001/121/338/5389/front_en.jpg
41000270512,"Decaffeinated Superfruit Green Tea, Jasmine Passionfruit Citrus Flavor With Other Natural Flavor","Lipton,  Unilever",,,United States,"Decaffeinated green tea, jasmine tea, natural flavor, modified corn starch, soy lecithin.","en:e322,en:e322i",Medium,,https://images.openfoodfacts.org/images/products/004/100/027/0512/front_en.jpg
41116001109,Collection Sugar Free Candy,"Diamond,  Ringpop",,,United States,"Maltitol, buffered lactic acid, natural and artificial flavors, sucralose.","en:e270,en:e955,en:e965,en:e965i",Low,,https://images.openfoodfacts.org/images/products/004/111/600/1109/front_en.jpg
24182021677,Organic Muesli,"Eden,  Eden Foods  Inc.",,,United States,*oat flakes *rye flakes *spelt flakes *raisins *cranberries (*cranberries *apple juice concentrate *sunflower oil) *wild blueberries (*wild blueberries *apple juice concentrate *sunflower oil) *roasted and salted pumpkin seeds *raw sunflower seeds.,,Low,,https://images.openfoodfacts.org/images/products/002/418/202/1677/front_en.jpg
21908439686,"Organic Granola Bark, Dark Chocolate, Almond, Coconut","Cascadian Farm,  Small Planet Foods  Inc.",,,United States,"Dark chocolate flavored glaze* (sugar*, palm kernel oil*, cocoa processed with alkali*, soy lecithin*, vanilla extract*, nonfat dry milk*), whole grain oats*, sugar*, coconut*, almonds*, pumpkin seeds*, sunflower seeds*, coconut oil*, tapioca syrup*, puff","en:e322,en:e322i",Low,,https://images.openfoodfacts.org/images/products/002/190/843/9686/front_en.jpg
11535504895,Organic Prunes With Apples,Wild Harvest,,,United States,"Organic apples, organic prune puree, water, ascorbic acid (vitamin c).",en:e300,Low,,https://images.openfoodfacts.org/images/products/001/153/550/4895/front_en.jpg
37323119072,"Organic Unsweetened Sauce, Apple","Musselman's,  Knouse Foods  Inc/Musselman Dv",,,United States,"Organic apples, water and ascorbic acid (vitamin c) to maintain color.",en:e300,Low,,https://images.openfoodfacts.org/images/products/003/732/311/9072/front_en.jpg
41268194186,Natural Feta Cheese Crumbles,"Hannaford,  Hannaford Bros. Co.",,,United States,"Feta cheese (pasteurized part-skim milk, cheese cultures, salt, enzymes), powdered cellulose (to prevent caking), natamycin (to protect flavor).","en:e235,en:e460,en:e460ii",Low,,https://images.openfoodfacts.org/images/products/004/126/819/4186/front_en.jpg
39217023069,"Papa's, Organic Whole Wheat With Honey Bread",Maxim's Nutricare Inc.,,,United States,"Water, organic whole wheat flour, organic wheat flour, organic oat fiber, organic cane sugar, organic canola oil and or organic soybean oil, organic honey yeast, organic wheat gluten, wheat starch organic wheat starch, organic whole wheat flour, lactic acid bacteria culture, sea salt, organic molasses, organic wheat bran, organic sunflower lecithin and/or organic soy lecithin, organic enzyme organic cornstarch, organic soybean lecithin, enzymes [plant based], tricalcium phosphate], organic dough conditioner (organic wheat gluten, organic wheat starch, organic sunflower lecithin and/or organic soy lecithin, ascorbic acid (citric acid, carnauba, wax)","en:e300,en:e322,en:e322i,en:e330,en:e341,en:e341iii",Low,,https://images.openfoodfacts.org/images/products/003/921/702/3069/front_en.jpg
26395763016,"Mix'N Go, Natural Aloe Powdered Drink Mix, Strawberry-Kiwi",Lily Of The Dessert,,,United States,"Xylitol, maltodextrin, certified organic aloe (whole leaf solids) with aloesorb, malic acid, natural flavors, stevia extract, silicon dioxide, vegetable juice color.","en:e296,en:e551,en:e967",Medium,,https://images.openfoodfacts.org/images/products/002/639/576/3016/front_en.jpg
11150511223,Organic 2% Milkfat Reduced Fat Milk,Roundy's,,,United States,"Organic grade a reduced-fat milk, vitamin a palmitate, vitamin d3.",,Low,,https://images.openfoodfacts.org/images/products/001/115/051/1223/front_en.jpg
36800056114,Tomato Puree,Full Circle,,,United States,"Organic tomato puree (water, organic tomato paste), citric acid.",en:e330,Low,,https://images.openfoodfacts.org/images/products/003/680/005/6114/front_en.jpg
16291442450,100% Organic Fine Ground Black Pepper,Morton & Bassett Spices,,,United States,Contains: certified 100% organic fine ground black pepper,,Low,,https://images.openfoodfacts.org/images/products/001/629/144/2450/front_en.jpg
37600516792,"Natural Choice, Original Uncured Pepperoni","Hormel,  Hormel Foods  Llc.",,,United States,"Pork, beef, salt, contains 2% or less of water, paprika, turbinado sugar, spices, seasoning (natural flavors, sea salt), natural flavors (contains dried cane syrup), natural flavoring, lactic acid starter culture.",,Low,,https://images.openfoodfacts.org/images/products/003/760/051/6792/front_en.jpg
30034056063,"Nature's Basket, Organic Pasteurized Apple Juice","Giant Eagle,  Giant Eagle  Inc.",,,United States,"Filtered water, organic apple juice concentrate, ascorbic acid (vitamin c).",en:e300,Low,,https://images.openfoodfacts.org/images/products/003/003/405/6063/front_en.jpg
21130076741,"100% Pure Juice, Orange","Signature Farms,  Safeway  Inc.",,,United States,"100% orange juice from concentrate (filtered water, concentrate orange juice).",,Low,,https://images.openfoodfacts.org/images/products/002/113/007/6741/front_en.jpg
36800097148,Organic Tomato Sauce,Full Circle,,,United States,"Organic tomato puree, sea salt, organic sugar, organic red pepper, naturally derived citric acid.",en:e330,Low,,https://images.openfoodfacts.org/images/products/003/680/009/7148/front_en.jpg
35826064431,Deluxe Macaroni & Cheese Dinner,Food Town Stores Inc.,,,United States,"Enriched macaroni product (wheat flour, durum flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, and folic acid), cheese sauce (water, cheddar, monterey jack, asiago and parmesan cheeses [pasteurized milk, cheese culture, salt, enzymes], whe","en:e101,en:e101i,en:e375",Low,,https://images.openfoodfacts.org/images/products/003/582/606/4431/front_en.jpg
11150544917,Organic Berry Medley,Simply Roundy's,,,United States,"Organic strawberries organic blackberries, organic red raspberries, organic blueberries.",,Low,,https://images.openfoodfacts.org/images/products/001/115/054/4917/front_en.jpg
21724602295,"Crema Natural, Grade A Pasteurized Mexican Style Cultured Sour Cream",Vv Supremo,,,United States,"Pasteurized cream from cow's milk, salt and lactic culture.",,Low,,https://images.openfoodfacts.org/images/products/002/172/460/2295/front_en.jpg
41220846566,"H-E-B, All Natural Alla Norma Sauce","Central Market,  Central Market H-E-B",,,United States,"Tomato puree, tomato pulp, eggplants, extra virgin olive oil, onions, salt, garlic, basil, citric acid (acidifiers).",en:e330,Low,,https://images.openfoodfacts.org/images/products/004/122/084/6566/front_en.jpg
41318190540,All Natural Yellow Mustard,Schnucks,,,United States,"Vinegar, water, mustard seed, salt, turmeric, paprika.",,Low,,https://images.openfoodfacts.org/images/products/004/131/819/0540/front_en.jpg
36800403475,"Topcare, Tippy Toes, Fruits & Veggies Organic Baby Food",Topco,,,United States,"Organic apple puree, organic butternut squash puree, organic raspberry puree, citric acid.",en:e330,Low,,https://images.openfoodfacts.org/images/products/003/680/040/3475/front_en.jpg
20526012967,"Bergin, Organic Banana Chips",Bergin Nut Company  Inc.,,,United States,"Organic bananas (philippines), organic coconut oil, organic cane sugar.",,Low,,https://images.openfoodfacts.org/images/products/002/052/601/2967/front_en.jpg
24126016691,"Healthy Life, Soft Style 100% Whole Wheat Hot Dog Buns",Lewis Bakeries  Inc.,,,United States,"Whole wheat flour (whole grain), water, wheat gluten, sugar, yeast, contains 2% or less of the following: slat, soybean oil, dough conditioners (contains one or more of the following: mono & diglycerides, ethoxylated mono and diglycerides, sodium stearoyl lactylate, calcium peroxide, datem, ascorbiac acid, enzymes), yeast nutrients (calcium sulfate), calcium propionate, sodium propionate, potassium sorbate and calcium acetate (to retain freshness), fumaric acid, soy lecithin.","en:e263,en:e281,en:e282,en:e297,en:e322,en:e322i,en:e471,en:e472e,en:e481,en:e516,en:e930",Medium,,https://images.openfoodfacts.org/images/products/002/412/601/6691/front_en.jpg
20662005779,Common Good Organic Pasta Sauce,Newman's Own,,,United States,"Diced organic tomatoes in organic tomato puree, water, organic extra virgin olive oil, organic onion, organic basil, organic carrot puree, sea salt, organic garlic, crushed organic red pepper, ground organic fennel seed, organic oregano, organic black pep",,Low,,https://images.openfoodfacts.org/images/products/002/066/200/5779/front_en.jpg
21600103687,Bread & Butter Sweet Chips Pickles,Fresh Finds,,,United States,"Fresh cucumbers, water, high fructose corn syrup, vinegar, salt, spices, calcium chloride, yellow 5, natural flavor, polysorbate 80.","en:e102,en:e433,en:e509",Low,,https://images.openfoodfacts.org/images/products/002/160/010/3687/front_en.jpg
12000017117,"Diet Green Tea, Mixed Berry Flavor With Other Natural Flavors","Lipton,  Unilever",,,United States,"Water, citric acid, sodium hexametaphosphate (to protect flavor), natural flavor, green tea, ascorbic acid (vitamin c), potassium sorbate (preserves freshness), phosphoric acid, aspartame, acesulfame potassium, pectin, calcium disodium edta (to protect fl","en:e202,en:e300,en:e330,en:e338,en:e385,en:e440,en:e440i,en:e950,en:e951",High,,https://images.openfoodfacts.org/images/products/001/200/001/7117/front_en.jpg
36800426771,Organic Ground Beef,"Full Circle Market,  Topco Associates  Inc.",,,United States,100% grass fed organic ground beef,,Low,,https://images.openfoodfacts.org/images/products/003/680/042/6771/front_en.jpg
23923900011,Organic Whole Grain Rice Cereal,"Earths Best, Earth's Best",,,"United Kingdom,United States","Organic Brown Rice, Organic Rice Bran Extract, Tocopherols (Vitamin E), Alpha-Amylase (Enzyme), Electrolytic Iron.","en:e1100,en:e307c",Medium,,https://images.openfoodfacts.org/images/products/002/392/390/0011/front_en.jpg
23991000149,"Triple Leaf Tea, Decaf Green Tea, 100% Naturally Decaffeinated Green Tea",Vincent Trading Company,,,United States,Naturally decaffeinated green tea leaf.,,Medium,,https://images.openfoodfacts.org/images/products/002/399/100/0149/front_en.jpg
13609020492,Vegan Midnight Chocolate,Just Desserts,,,United States,"Vegan granulated sugar, unbleached flour (wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, vegan powdered sugar, canola oil, vegan spread (natural oil blend [palm fruit, canola, and olive oils], filtere","en:e101,en:e101i,en:e375",Low,,https://images.openfoodfacts.org/images/products/001/360/902/0492/front_en.jpg
